产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品标题,产品位置,适合人群,产品页面编号,产品评论,产品url
CIMAWARM BEANIE 针织帽,CY6010,¥169,0,黑/碳黑/中麻灰 纯质灰,"['OSFW', 'OSFM']","[' 这款无檐便帽，旨在适合冷天。采用双色针织面料，含绒面衬里。 ', '聚丙烯酸', 'Climawarm暖风技术', '短帽型', '罗纹帽沿', '双色针织结构', '缀梭织标']","['https://img.adidas.com.cn/resources/2018/10/9/1539049729767919_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390497278672683_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390497212325862_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390497318605059_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390497234518870_500X500.jpg']",中性 运动表现 训练,12,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/13', 'goods_comment_comment': '帽子款式好看，就是属于薄款的。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/10', 'goods_comment_comment': '非常不错的帽子，非常不错的帽子，非常不错的帽子，'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/07', 'goods_comment_comment': '帽子还可以，就是太薄了点，戴起来还是舒服的，头不紧。'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/11/04', 'goods_comment_comment': '非常棒的帽子官网不错反正不要钱嘻嘻嘻'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/03', 'goods_comment_comment': '做工精细，穿戴舒适，正品好货！'}]",https://www.adidas.com.cn/item/CY6010?locale=zh_CN
3S WOOLIE 针织帽,BR9921,¥129,0,黑/黑/白,"['OSFW', 'OSFM']","[' 一顶帽子，两种戴法。这款帽子，采用宽松针织结构，打造双色混色效果。帽边可卷起或放下。帽冠织入三条纹，正面缀梭织adidas运动徽标。 ', '可变造型，旨在提供多种戴法', '双色宽松针织面料', '帽冠缀机制三条纹', '缀adidas运动徽标的梭织环标', '聚丙烯酸']","['https://img.adidas.com.cn/resources/2018/10/9/15390495315769880_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495465257778_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495434731872_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495406349669_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495270297456_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495333676130_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495293453710_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/9/15390495366793415_500X500.jpg']",中性 运动表现 训练,13,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/19', 'goods_comment_comment': '不错，现在这温度天气里戴上刚刚好。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/15', 'goods_comment_comment': '还不错吧，舒适度很好，我挺推荐的'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/14', 'goods_comment_comment': '这帽子带着真舒服，暖和，出门就是最耀眼的星'}, {'goods_comment_star': 3, 'goods_comment_time': '2018/11/12', 'goods_comment_comment': '看图片以为很厚了 结果到货是挺薄的 买帽子还是实体店哦 可以看一下'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/10', 'goods_comment_comment': '好好好好好好好好好好好好好好好好'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/19', 'goods_comment_comment': '不错，现在这温度天气里戴上刚刚好。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/15', 'goods_comment_comment': '还不错吧，舒适度很好，我挺推荐的'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/14', 'goods_comment_comment': '这帽子带着真舒服，暖和，出门就是最耀眼的星'}, {'goods_comment_star': 3, 'goods_comment_time': '2018/11/12', 'goods_comment_comment': '看图片以为很厚了 结果到货是挺薄的 买帽子还是实体店哦 可以看一下'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/10', 'goods_comment_comment': '好好好好好好好好好好好好好好好好'}]",https://www.adidas.com.cn/item/BR9921?locale=zh_CN
BLO BEANIE 针织帽,DM8754,¥149,0,学院藏青蓝,['M'],"[' 这款便帽，旨在伴你低温天坚持锻炼。采用羊毛混纺面料，旨在伴你面对恶劣天气。含绒面衬里，更添舒适。 ', '绒面衬里']","['https://img.adidas.com.cn/resources/2018/9/18/15372090709952898_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/1537209081465184_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/15372090769761262_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/15372090747689124_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/15372090791336318_500X500.jpg']",中性 运动表现 训练,16,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/10/28', 'goods_comment_comment': '帽子大小正好，手感非常好，LOGO略大一点，总体还是不错的。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/27', 'goods_comment_comment': '验证码有效的杜绝了贩子的机器人，让真正喜欢的人能买到，阿迪实力圈粉。。。。。。。。。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/24', 'goods_comment_comment': '挺好的，冬天必备佳品，支持阿迪'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/11', 'goods_comment_comment': '啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/09/26', 'goods_comment_comment': '略微紧了一些，但是很暖和！\n款式很时尚！'}]",https://www.adidas.com.cn/item/DM8754?locale=zh_CN
BLO BEANIE 针织帽,DM8742,¥149,0,黑,['M'],"[' 这款便帽，旨在伴你低温天坚持锻炼。采用羊毛混纺面料，旨在伴你面对恶劣天气。含绒面衬里，更添舒适。 ', '绒面衬里']","['https://img.adidas.com.cn/resources/2018/9/18/15372321294828062_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/15372321256695018_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/15372321324839001_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/15372321231158190_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/18/1537232127416943_500X500.jpg']",中性 运动表现 训练,17,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/10/28', 'goods_comment_comment': '帽子大小正好，手感非常好，LOGO略大一点，总体还是不错的。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/27', 'goods_comment_comment': '验证码有效的杜绝了贩子的机器人，让真正喜欢的人能买到，阿迪实力圈粉。。。。。。。。。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/24', 'goods_comment_comment': '挺好的，冬天必备佳品，支持阿迪'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/11', 'goods_comment_comment': '啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/09/26', 'goods_comment_comment': '略微紧了一些，但是很暖和！\n款式很时尚！'}]",https://www.adidas.com.cn/item/DM8742?locale=zh_CN
BEANIE EQT 休闲帽,DH3343,¥299,0,黑,"['OSFW', 'OSFM']","[' 这款无檐便帽，以90年代运动服饰为灵感，融入当代设计，旨在成为寒日出行良伴。帽沿翻边，力求助你变化造型，另缀反光Equipment ADV标，更添时尚。 ', '翻边帽沿']","['https://img.adidas.com.cn/resources/2018/9/17/15371691461749108_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/17/15371691479381163_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/17/1537169139910872_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/17/15371691425349641_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/9/17/15371691375359301_500X500.jpg']",中性 ORIGINALS ,19,men,1,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/20', 'goods_comment_comment': '跟我想象中的版型材质相符  很酷'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/06', 'goods_comment_comment': '不错不错，用优惠券入的，看看广东这边冬天冷不冷，到时候拿出来带带。'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/11/03', 'goods_comment_comment': '就是小了点，别的感觉还是非常不错的。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/02', 'goods_comment_comment': '实体店里试了下念念不忘，做工帽形都很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/24', 'goods_comment_comment': '除了快递有点慢其他都还挺好，然后有点偏小，可能我头比较大'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/20', 'goods_comment_comment': '跟我想象中的版型材质相符  很酷'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/06', 'goods_comment_comment': '不错不错，用优惠券入的，看看广东这边冬天冷不冷，到时候拿出来带带。'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/11/03', 'goods_comment_comment': '就是小了点，别的感觉还是非常不错的。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/02', 'goods_comment_comment': '实体店里试了下念念不忘，做工帽形都很好'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/10/24', 'goods_comment_comment': '除了快递有点慢其他都还挺好，然后有点偏小，可能我头比较大'}]",https://www.adidas.com.cn/item/DH3343?locale=zh_CN
adidas neo LOGO SC CAP帽子,CF6804,¥129,0,蓝,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2018/11/6/1541496222677496_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962243991634_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962195077866_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962316158570_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962285187912_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/11/6/15414962261137080_500X500.jpg']",中性 adidas neo ,1,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/17', 'goods_comment_comment': '还可以啦，一分钱一分货，挺好的'}, {'goods_comment_star': 3, 'goods_comment_time': '2018/11/09', 'goods_comment_comment': '阿迪达斯的东西还不错，可以，满意'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/08', 'goods_comment_comment': '商品名称：adidas neo LOGO SC CAP帽子'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/11/04', 'goods_comment_comment': '搭配黑色的衣服很不错的一款脑子，非常喜欢'}]",https://www.adidas.com.cn/item/CF6804?locale=zh_CN
adidas neo LOGO SC CAP帽子,CF6803,¥129,0,黑,"['OSFW', 'OSFM']",[],"['https://img.adidas.com.cn/resources/2018/10/29/15408066092287430_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408065959759675_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408066073071764_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408066028883738_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408066002309573_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/29/15408065978034974_500X500.jpg']",中性 adidas neo ,2,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/17', 'goods_comment_comment': '还可以啦，一分钱一分货，挺好的'}, {'goods_comment_star': 3, 'goods_comment_time': '2018/11/09', 'goods_comment_comment': '阿迪达斯的东西还不错，可以，满意'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/08', 'goods_comment_comment': '商品名称：adidas neo LOGO SC CAP帽子'}, {'goods_comment_star': 4, 'goods_comment_time': '2018/11/04', 'goods_comment_comment': '搭配黑色的衣服很不错的一款脑子，非常喜欢'}]",https://www.adidas.com.cn/item/CF6803?locale=zh_CN
KIDS BEANIE 休闲帽,BR9574,¥229,0,黑/白,"['OSFY', 'OSFC']",[' '],"['https://img.adidas.com.cn/resources/2018/10/26/15405454975275477_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/26/15405454921566311_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/26/15405455061804351_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/26/15405454892943204_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/26/15405455030716225_500X500.jpg']",男童 ORIGINALS ,3,women,2,"[{'goods_comment_star': 4, 'goods_comment_time': '2018/11/14', 'goods_comment_comment': '帽子很漂亮就是有点小，弹力不足，里面加绒了保暖度应该没问题。'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/04', 'goods_comment_comment': '刚刚收到东西  看着还行  很喜欢'}]",https://www.adidas.com.cn/item/BR9574?locale=zh_CN
FAT STR BEANIE 儿童帽,DJ2241,¥169,0,深麻灰/朦胧珊瑚粉/白,['OSFC'],"[' 这款隔层无檐便帽，旨在伴小童在冬季舒适玩耍。采用棉针织面料打造，含舒适绒面衬里。配大号蓬蓬绒球，造型经典。 ', '聚丙烯酸化物', 'Climawarm暖风技术', '翻折帽沿']","['https://img.adidas.com.cn/resources/2018/10/15/15395919920829658_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919849604327_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919889863018_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919868536995_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919813228681_500X500.jpg']",女童 运动表现 训练,4,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/05', 'goods_comment_comment': '很好，价廉物美，用了优惠券很便宜，快递也很快！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/02', 'goods_comment_comment': '质量不错，值得购买！儿子非常喜欢！'}]",https://www.adidas.com.cn/item/DJ2241?locale=zh_CN
FAT STR BEANIE 儿童帽,DJ2239,¥169,0,深麻灰/蓝/白,['OSFC'],"[' 这款隔层无檐便帽，旨在伴小童在冬季舒适玩耍。采用棉针织面料打造，含舒适绒面衬里。配大号蓬蓬绒球，造型经典。 ', '聚丙烯酸化物', 'Climawarm暖风技术', '翻折帽沿']","['https://img.adidas.com.cn/resources/2018/10/15/15395919496996067_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919515972967_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919554221968_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919534969115_500X500.jpg', 'https://img.adidas.com.cn/resources/2018/10/15/15395919474259686_500X500.jpg']",女童 运动表现 训练,5,women,2,"[{'goods_comment_star': 5, 'goods_comment_time': '2018/11/05', 'goods_comment_comment': '很好，价廉物美，用了优惠券很便宜，快递也很快！'}, {'goods_comment_star': 5, 'goods_comment_time': '2018/11/02', 'goods_comment_comment': '质量不错，值得购买！儿子非常喜欢！'}]",https://www.adidas.com.cn/item/DJ2239?locale=zh_CN
