goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Kith Kids Spring Beanie,KHK5017-106,$35.00,$0,Olive Night,['OS'],"['Classic beanie', 'Woodland camo print', 'Box logo patch at front', 'Ribbed knit construction', 'Acrylic fabric', '<br><br>Style: KHK5017-106', 'Color: Olive Night', 'Material: Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6355_36083183-4eb4-4437-8d79-6372d97eb64f_2048x.jpg?v=1550869978', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6357_1a8e6bb0-f655-4d31-bacf-4bbb94556ef6_2048x.jpg?v=1550869978', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6356_37b94cd7-5759-4666-95d6-d79eca42c968_2048x.jpg?v=1550869978']",4,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-spring-beanie-olive-night
Kith Kids Toddlers Bandana Bib,KHK9000-114,$25.00,$0,Woodland Camo,['OS'],"['Double layer lightweight slub jersey', 'Flocked logo print', 'Snap fastener at back', 'Style: KHK9000-114', 'Color: Woodland Camo', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6374_10ee22f9-e37f-4b4c-8fe5-fd5b3a1516bb_2048x.jpg?v=1550870800', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6375_21f34429-6e4b-45f9-811d-640cbdaf1882_2048x.jpg?v=1550870801', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6376_32488166-683a-42ba-91d9-96d17f465ea2_2048x.jpg?v=1550870803', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6377_cc1f9fc8-c119-4fe3-89c4-5bcab1b077d0_2048x.jpg?v=1550870804']",10,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-woodland-camo
Kith Kids Toddlers Bandana Bib,KHK9000-203,$25.00,$0,Clay,['OS'],"['Double layer lightweight jersey', 'Kith box logo print', 'Snap fastener at back', 'Style: KHK9000-203', 'Color: Clay', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6371_f0f061f7-74ed-4ccb-8c29-7badf96e8c23_2048x.jpg?v=1550870356', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6372_f2224808-edde-4b9e-a70c-e8dcd49bc78e_2048x.jpg?v=1550870357', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6373_bcbe43f7-11e8-4aa7-b35a-f7ccb6422207_2048x.jpg?v=1550870359']",7,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-clay
Kith Kids Toddlers Bandana Bib,KHK9000-104,$25.00,$0,Turtle Dove,['OS'],"['Double layer lightweight slub jersey', 'Kith box logo print', 'Snap fastener at back', 'Style: KHK9000-104', 'Color: Turtle Dove', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6378_ffa57a65-6f9b-49fb-9de6-e89eac1ce1c1_2048x.jpg?v=1550870579', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6379_7dd2949e-3fb6-44de-8bba-84edeac8ab11_2048x.jpg?v=1550870580', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6380_ffbfce84-cd8e-4bda-a2cd-71a0553491f7_2048x.jpg?v=1550870581']",18,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-turtle-dove
Kith Kids Toddlers Bandana Bib,KHK9000-109,$25.00,$0,Light Indigo,['OS'],"['Double layer lightweight jersey', 'Pigment dyed', 'Flocked logo print', 'Snap fastener at back', 'Style: KHK9000-109', 'Color: Light Indigo', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6366_94bee99e-c8d5-4369-a768-a75eb56dabf3_2048x.jpg?v=1550870405', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6367_81d1d778-048b-49f9-a7e6-3fe3b931eab7_2048x.jpg?v=1550870407', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6368_2048x.jpg?v=1550870408', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6369_0b71c217-07ac-43c0-88c2-86e15c11886e_2048x.jpg?v=1550870410']",14,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-light-indigo
Kith Kids Spring Beanie,KHK5017-112,$35.00,$0,Zinnia,['OS'],"['Classic beanie', 'Woodland camo print', 'Box logo patch at front', 'Ribbed knit construction', 'Acrylic fabric', 'Style: KHK5017-112', 'Color: Zinnia', 'Material: Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6353_5a62284f-4da7-4cfa-b715-d581ee052a76_2048x.jpg?v=1550870072', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6358_93e3f5bb-e959-41a6-8d8e-a835311ae42a_2048x.jpg?v=1550870072', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6354_0a3871fe-b5fe-4543-83ed-fd5d5c5bc32c_2048x.jpg?v=1550870072']",1,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-spring-beanie-zinnia
Kith Kids Camper Hat,KHK5015-104,$35.00,$0,Ivory,['OS'],"['5 panel camper hat', 'Cotton twill fabric', 'Embroidered Kith logo on front', 'Polyester webbing with center push buckle', 'Kids fit', 'Style:KHK5015-104', 'Color:Ivory', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/3EAFA683-91E3-4924-B5F1-BC5BB3257764_2048x.jpeg?v=1544376470', 'https://cdn.shopify.com/s/files/1/0094/2252/products/537651C6-8809-4E60-8F80-AEAEB991BC2E_2048x.jpeg?v=1544376473']",25,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-camper-hat-ivory
Kith Kids Striped Beanie,KHK5014-108,$35.00,$0,Brown,['OS'],"['Acrylic fabric', 'Heavyweight', 'IntarsiaKith logo on front', 'Pom-pom on top of head', 'Style: KHK5014-108', 'Color: Brown', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6340_e010201e-5ae9-4a0e-8312-c9b9a096e728_2048x.jpg?v=1510877969', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6341_60436de7-c206-4bd1-bc61-a6900e384d6f_2048x.jpg?v=1510877971']",27,kid,2,https://kith.com/collections/kids-accessories/products/kidset-kith-striped-beanie-brown
Kith Kids Just Us Beanie,KHK5013-102,$35.00,$0,Navy,['OS'],"['Acrylic fabric', 'Heavyweight', 'Intarsia Just Us logo on front', 'Pom-pom on top of head', 'Style: KHK5013-102', 'Color: Navy', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6334_2048x.jpg?v=1510877758', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6335_12121452-95df-4974-b649-de1e8f4a9106_2048x.jpg?v=1510877759']",33,kid,2,https://kith.com/collections/kids-accessories/products/kidset-just-us-beanie-navy
Kith Kids Striped Beanie,KHK5014-102,$35.00,$0,Navy,['OS'],"['Acrylic fabric', 'Heavyweight', 'IntarsiaKith logo on front', 'Pom-pom on top of head', 'Style: KHK5014-102', 'Color: Navy', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6336_bbfddd7e-8d49-49d8-84b0-aaf5f7c12eba_2048x.jpg?v=1510877989', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6337_10451ef1-58b0-489d-8707-2bf3030ecc53_2048x.jpg?v=1510877990']",29,kid,2,https://kith.com/collections/kids-accessories/products/kidset-kith-striped-beanie-navy
Kith Kids Just Us Beanie,KHK5013-104,$35.00,$0,Sand,['OS'],"['Acrylic fabric', 'Heavyweight', 'Intarsia Just Us logo on front', 'Pom-pom on top of head', 'Style: KHK5013-104', 'Color: Sand', 'Material: 100% Acrylic']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6329_564bf61b-e713-41c6-a47b-33c2cd7542bf_2048x.jpg?v=1510877766', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6330_27fc1b2c-9ec1-425c-b1fd-16692afc3f1a_2048x.jpg?v=1510877767']",31,kid,2,https://kith.com/collections/kids-accessories/products/kidset-just-us-beanie-sand
Kith Kids Toddlers Bandana Bib,KHK9000-102,$25.00,$0,Navy,['OS'],"['Double layer lightweight jersey', 'Pigment dyed', 'Flocked logo print', 'Snap fastener at back', 'Style: KHK9000-102', 'Color:Navy', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6362_63ca21de-2088-4235-8df8-7fcf193e20f0_2048x.jpg?v=1550870458', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6363_0df0f81f-80ef-497b-aea7-3b2b0f0f3f8c_2048x.jpg?v=1550870460', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6364_71edb1f6-835d-4155-b43a-3aab1b394499_2048x.jpg?v=1550870462', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_6365_c3216077-6a2e-49d0-ba2e-7ecc571546f8_2048x.jpg?v=1550870463']",21,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-bandana-bib-navy
Kith x Tommy Hilfiger Crest Cap,THAU0AU00744-01I,$50.00,$0,Navy,['OS'],"['Cotton twill fabric', '6-panel construction', 'All-over crest pattern', 'Adjustable striped webbing closure on rear', 'Metal D-ring hardware', 'Style:THAU0AU00744-01I', 'Color: Navy', 'Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9003_cef2bfbc-eda9-4795-bc65-b0402b3952d9_2048x.jpg?v=1558562707', 'https://cdn.shopify.com/s/files/1/0094/2252/products/19-04-24_KITH-Tommy-Hilfiger-LookBook_Shot13_896_2048x.jpg?v=1558562707', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9004_8c172e64-6038-43ec-a27c-f3be88e24fb6_2048x.jpg?v=1558562707', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9006_8817c853-6d0f-47e4-9d3d-5e9a84f11ee7_2048x.jpg?v=1558562707']",1,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-x-tommy-hilfiger-crest-cap-navy-1
by Parra Labyrinth Logo Volly Cap,Embroidered Parra branding on side panel,$50.00,$0,Adjustable strap with clip closure on rear,['OS'],"['Nylonfabric', 'Parra box branding on front', 'Embroidered Parra branding on side panel', 'Adjustable strap with clip closure on rear', 'Style:PA42210-PPL<br><br>Color:Purple<br><br>Material: Nylon']","['https://cdn.shopify.com/s/files/1/0094/2252/products/PA42210.PPL-1_2048x.jpg?v=1556656163', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PA42210.PPL-2_2048x.jpg?v=1556656165', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PA42210.PPL-3_2048x.jpg?v=1556656166']",38,men,1,https://kith.com/collections/mens-accessories-hats/products/pa42210-ppl
Kith x Tommy Hilfiger Racer Cap,THAU0AU00748-0HD,$50.00,$0,White / Navy,['OS'],"['Polyamide fabric', '5-panel construction', 'Printed branding on top of hat', 'Adjustable striped webbing closure on rear', 'Metal D-ring hardware', 'Style:THAU0AU00748-0HD', 'Color:White / Navy', 'Material: 100%Polyamide']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9018_1d4ca856-0fb6-467e-8aa6-dee01e25e49c_2048x.jpg?v=1559321769', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9020_7a353b9b-6a68-494f-92a9-762b6e65466d_2048x.jpg?v=1559321770', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9021_49672c1f-c2c3-4ee2-8f9f-896765663b67_2048x.jpg?v=1559321772', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_9023_68b66192-c5fc-4672-9cd2-139dc12f949b_2048x.jpg?v=1559321773']",19,men,1,https://kith.com/collections/mens-accessories-hats/products/kith-x-tommy-hilfiger-racer-cap-navy-white
by Parra Gary 5-Panel Cap,Adjustable strap closure on rear,$50.00,$0,Made in Los Angeles,['OS'],"['Cotton twill fabric', '5-panel construction', 'Embroidered cars text and logo on front', 'EmbroideredParra branding on side panel', 'Adjustable strap closure on rear', 'Made in Los Angeles', 'Style:PA42460-PNK<br><br>Color:Pink<br><br>Material:Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/PA42460.PNK-1_2048x.jpg?v=1556656102', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PA42460.PNK-2_2048x.jpg?v=1556656103', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PA42460.PNK-3_2048x.jpg?v=1556656105']",35,men,1,https://kith.com/collections/mens-accessories-hats/products/pa42460-pnk
Folk Six Panel Cap,fm5171a,$70.00,$0,Graphite,['OS'],"['Cottonfabric', '6-panel construction', 'Rear Folk branding', 'Adjustable nylon strap closure', 'Style:fm5171a', 'Color: Graphite', 'Material: Poly']","['https://cdn.shopify.com/s/files/1/0094/2252/products/FM5171A-1_2048x.jpg?v=1558534545', 'https://cdn.shopify.com/s/files/1/0094/2252/products/FM5171A-2_2048x.jpg?v=1558534548', 'https://cdn.shopify.com/s/files/1/0094/2252/products/FM5171A-3_2048x.jpg?v=1558534550']",23,men,1,https://kith.com/collections/mens-accessories-hats/products/folk-six-panel-cap-graphite
White Mountaineering Original Mosiac Camo Printed M,Stitch detailing on peak,$128.00,$0,Rear buckle closure,['OS'],"['Side mesh panels', 'Stitch detailing on peak', 'Rear buckle closure', 'Style:WM1971810-GRN<br><br>Color:Green / Pink<br><br>Material: Polyester']","['https://cdn.shopify.com/s/files/1/0094/2252/products/WM1971810.GRN-1_2048x.jpg?v=1557930748', 'https://cdn.shopify.com/s/files/1/0094/2252/products/WM1971810.GRN-2_2048x.jpg?v=1557930749', 'https://cdn.shopify.com/s/files/1/0094/2252/products/WM1971810.GRN-3_2048x.jpg?v=1557930751']",29,men,1,https://kith.com/collections/mens-accessories-hats/products/wm1971810-grn
by Parra Gary 5-Panel Cap,Adjustable strap closure on rear,$50.00,$0,Made in Los Angeles,['OS'],"['Cotton twill fabric', '5-panel construction', 'Embroidered carstext and logo on front', 'EmbroideredParra branding on side panel', 'Adjustable strap closure on rear', 'Made in Los Angeles', 'Style:PA42470-WHT<br><br>Color: White<br><br>Material:Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/PA42470.WHT-1_2048x.jpg?v=1556656128', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PA42470.WHT-2_2048x.jpg?v=1556656130', 'https://cdn.shopify.com/s/files/1/0094/2252/products/PA42470.WHT-3_2048x.jpg?v=1556656131']",32,men,1,https://kith.com/collections/mens-accessories-hats/products/pa42470-wht
White Mountaineering Embroidered Baseball Cap,EmbroideredWhite Mountaineering branding on front,$113.00,$0,Buckle closure on rear,['OS'],"['Cotton fabric', '6-panel construction', 'EmbroideredWhite Mountaineering branding on front', 'Buckle closure on rear', 'Style:WM1971829-BLK<br><br>Color:Black<br><br>Material: Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/WM1971829.BLK-WM-1_2048x.jpg?v=1557930627', 'https://cdn.shopify.com/s/files/1/0094/2252/products/WM1971829.BLK-WM-2_2048x.jpg?v=1557930629', 'https://cdn.shopify.com/s/files/1/0094/2252/products/WM1971829.BLK-WM-3_2048x.jpg?v=1557930631']",26,men,1,https://kith.com/collections/mens-accessories-hats/products/wm1971829-blk
Kith Kids Toddlers Floral Bandana,KHK9001-109,$25.00,$0,Ashley Blue,['OS'],"['100% cotton jersey fabric', 'All-over floral print', 'Flocked Kith logo on front left', 'Kith box logo print', 'Snap fastener at back', 'Tearaway label', 'Style: KHK9001-109', 'Color:Ashley Blue', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/Kids-Floral-5-423879_bluescarf1_2048x.jpg?v=1556917379', 'https://cdn.shopify.com/s/files/1/0094/2252/products/Kids-Floral-5-423881_bluescarf2_2048x.jpg?v=1556917381']",43,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-toddlers-floral-bandana-ashley-blue
Kith Kids Spring 2 Cap,KHK5016-106,$40.00,$0,Timberwolf,['OS'],"['100% cotton twill fabric', '6-panel construction', 'Embroidered Kith classic logo on front', 'Strapback closure with metal hardware', 'Style:KHK5016-106', 'Color: Timberwolf', 'Material: 100% Cotton']","['https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_8595_94663297-73a6-44cd-85fc-3fe71a13e0e6_2048x.jpg?v=1556917337', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_8597_cca9da42-c124-4fa2-954e-2a7c8deda98b_2048x.jpg?v=1556917338', 'https://cdn.shopify.com/s/files/1/0094/2252/products/DSC_8598_2416722d-19d1-4c59-bb3e-3fea73b527dc_2048x.jpg?v=1556917340']",40,kid,2,https://kith.com/collections/kids-accessories/products/kith-kids-spring-2-cap-timberwolf
