goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
Pink 1992 Slogan Cap ,611366570,£3.00,£7.99,Pink,['onesize'],"['Complete your look with this cool slogan cap.', ""'1992' embroidered slogan"", 'Curved peak', 'Soft cotton finish', 'Outer: 100% Cotton.', 'Band: 83% Polyester, 17% Cotton.']","['https://media3.newlookassets.com/i/newlook/611366570.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/611366570D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/611366570D2.jpg?strip=true&qlt=80&w=1400']",13,mens,2,https://www.newlook.com/uk/mens/accessories/pink-1992-slogan-cap-/p/611366570
Mustard Original Slogan 7 Panel Cap,617129887,£7.99,£0,Mustard,['onesize'],"['Top off your look with this mustard slogan cap.', 'Woven canvas fabric', ""'Original' embroidered slogan"", 'Curved peak', '7 panels', 'Clip fastening', '100% Cotton.']","['https://media2.newlookassets.com/i/newlook/617129887.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617129887D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617129887D2.jpg?strip=true&qlt=80&w=1400']",1,mens,2,https://www.newlook.com/uk/mens/accessories/mustard-original-slogan-7-panel-cap/p/617129887
Multicoloured Christmas Pudding Beanie Hat,586621199,£3.00,£7.99,Multi Colour,['onesize'],"['Get in the Christmas spirit with this festive pudding hat.', 'Pom pom top', 'Christmas pudding design', 'Ribbed knit fabric', '100% Acrylic.', 'Machine washable.']","['https://media2.newlookassets.com/i/newlook/586621199.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/586621199D1.jpg?strip=true&qlt=80&w=1400']",11,mens,2,https://www.newlook.com/uk/mens/accessories/multicoloured-christmas-pudding-beanie-hat/p/586621199
Red Mesh Back Authentic Slogan Trucker Cap,622370969,£4.00,£7.99,Red Pattern,['onesize'],"['Top off your look with this red trucker cap.', 'Woven canvas fabric', ""'Authentic' patch slogan"", 'Curved peak', '6 panels', 'Mesh back', 'Trucker style', 'Rip-tape fastening', '100% Cotton.']","['https://media2.newlookassets.com/i/newlook/622370969.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/622370969D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/622370969D2.jpg?strip=true&qlt=80&w=1400']",12,mens,2,https://www.newlook.com/uk/mens/accessories/red-mesh-back-authentic-slogan-trucker-cap/p/622370969
Multicoloured Christmas Snowman Beanie Hat,586619899,£3.00,£7.99,Multi Colour,['onesize'],"['Get in the Christmas spirit with this festive snowman hat.', 'Pom pom snowman', 'Turn-up design', 'Ribbed knit fabric', '100% Acrylic.', 'Machine washable.']","['https://media3.newlookassets.com/i/newlook/586619899.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/586619899D1.jpg?strip=true&qlt=80&w=1400']",10,mens,2,https://www.newlook.com/uk/mens/accessories/multicoloured-christmas-snowman-beanie-hat/p/586619899
Pale Blue International Embroidered Slogan Cap,618504770,£3.00,£7.99,Pink,['onesize'],"['Top off your look with this pink slogan cap.', 'Woven canvas fabric', ""'International' embroidered neon slogan"", 'Curved peak', '6 panels', 'Rip-tape fastening', '100% Cotton .']","['https://media3.newlookassets.com/i/newlook/618504770.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/618504770D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/618504770D2.jpg?strip=true&qlt=80&w=1400']",15,mens,2,https://www.newlook.com/uk/mens/accessories/pink-international-embroidered-cap/p/618504770
Brown Check LNDN 6 Panel Cap,617105029,£3.00,£7.99,Brown Pattern,['onesize'],"['Top off your look with this brown slogan cap.', 'Woven canvas fabric', ""'LNDN' embroidered slogan"", 'Curved peak', '6 panels', 'Rip-tape fastening', 'Shell: 94% Polyester, 6% Elastane.', 'Band: 83% Polyester, 17% Cotton.']","['https://media3.newlookassets.com/i/newlook/617105029.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617105029D1.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617105029D2.jpg?strip=true&qlt=80&w=1400']",18,mens,2,https://www.newlook.com/uk/mens/accessories/brown-check-lndn-6-panel-cap/p/617105029
Black Neon International Embroidered Cap,617135801,£3.00,£7.99,Black,['onesize'],"['Top off your look with this black slogan cap.', 'Woven canvas fabric', ""'International' embroidered neon slogan"", 'Curved peak', '6 panels', 'Rip-tape fastening', '100% Cotton.']","['https://media2.newlookassets.com/i/newlook/617135801.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/617135801D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/617135801D2.jpg?strip=true&qlt=80&w=1400']",19,mens,2,https://www.newlook.com/uk/mens/accessories/black-neon-international-embroidered-cap/p/617135801
Stone N Embroidered Cap ,611371516,£3.00,£7.99,Stone,['onesize'],"[""Add a personalise touch to your look with this 'N' initial cap."", ""'N' initial embroidered front"", 'Curved peak', 'Soft finish', 'Item 1: 54% Viscose, 46% Wool.', 'Item 2: 100% Cotton.', 'Band: 100% Polyester.']","['https://media2.newlookassets.com/i/newlook/611371516.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/611371516D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/611371516D2.jpg?strip=true&qlt=80&w=1400']",17,mens,2,https://www.newlook.com/uk/mens/accessories/stone-n-embroidered-cap-/p/611371516
Pale Blue International Embroidered Slogan Cap,618504745,£3.00,£7.99,Pale Blue,['onesize'],"['Top off your look with this blue slogan cap.', 'Woven canvas fabric', ""'International' embroidered slogan"", 'Curved peak', '6 panels', 'Rip-tape fastening', '100% Cotton.', 'Sponge clean only.']","['https://media2.newlookassets.com/i/newlook/618504745.jpg?strip=true&qlt=80&w=1400', 'https://media3.newlookassets.com/i/newlook/618504745D1.jpg?strip=true&qlt=80&w=1400', 'https://media2.newlookassets.com/i/newlook/618504745D2.jpg?strip=true&qlt=80&w=1400']",15,mens,2,https://www.newlook.com/uk/mens/accessories/pale-blue-international-embroidered-slogan-cap/p/618504745
