产品名字,产品型号,产品价格,产品以前价格,产品颜色,产品尺寸,产品详情,产品图片,产品位置,适合人群,产品页面编号,产品url
goods_name,goods_model,goods_price,goods_discount_price,goods_color,goods_size,goods_details,goods_images,goods_num,gender,goods_page,goods_url
男士UA Elevated Jordan Spieth Tour运动帽,STYLE#1305016-408,￥299.00,￥0,粉笔蓝,"['M/L', 'L/XL', 'XL/XXL']","['科技介绍', 'UA Classic Fit采用曲檐遮阳帽构造，正面定型设计，风格低调', 'UA Threadborne面料有助改善伸缩性，质感轻柔，透气通风', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '由一整片布料制成，无缝贴合，紧致舒适', '弹力构造舒适贴合', '正面饰有TPU浮凸logo，背面饰有Jordan Spieth logo', '材质说明', '面料：CDP，聚酯纤维', '适合运动', '适合高尔夫等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准\t\r\n\t', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1305016-408_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1305016-408_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",1,men,1,https://www.underarmour.cn/p1305016-408.htm
男士UA Elevated Jordan Spieth Tour运动帽,STYLE#1305016-001,￥299.00,￥0,中度灰,"['M/L', 'L/XL', 'XL/XXL']","['科技介绍', 'UA Classic Fit采用曲檐遮阳帽构造，正面定型设计，风格低调', 'UA Threadborne面料有助改善伸缩性，质感轻柔，透气通风', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '由一整片布料制成，无缝贴合，紧致舒适', '弹力构造舒适贴合', '正面饰有TPU浮凸logo，背面饰有Jordan Spieth logo', '材质说明', '面料：CDP，聚酯纤维', '适合运动', '适合高尔夫等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准\t\r\n\t', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1305016-001_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1305016-001_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",1,men,1,https://www.underarmour.cn/p1305016-001.htm
男士UA Elevated Jordan Spieth Tour运动帽,STYLE#1305016-094,￥299.00,￥0,淡灰色,"['M/L', 'L/XL', 'XL/XXL']","['科技介绍', 'UA Classic Fit采用曲檐遮阳帽构造，正面定型设计，风格低调', 'UA Threadborne面料有助改善伸缩性，质感轻柔，透气通风', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '由一整片布料制成，无缝贴合，紧致舒适', '弹力构造舒适贴合', '正面饰有TPU浮凸logo，背面饰有Jordan Spieth logo', '材质说明', '面料：CDP，聚酯纤维', '适合运动', '适合高尔夫等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准\t\r\n\t', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/2/20/15190954361839281_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/2/20/15190954337249937_636X572.png']",1,men,1,https://www.underarmour.cn/p1305016-094.htm
男士SC30 Tour Dad运动帽,STYLE#1346482-001,￥249.00,￥0,黑色,['均码'],"['科技介绍', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '丝光卡其布梭织面料轻质而耐磨', '可调节扣带设计', '正面饰有刺绣图案', '材质说明', '面料：棉，氨纶', '适合运动', '适合篮球等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/8/28/15354420756824213_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/8/28/15354420729689293_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/8/28/15354420783094418_636X572.png']",2,men,1,https://www.underarmour.cn/p1346482-001.htm
男士SC30 Tour Dad运动帽,STYLE#1346482-100,￥249.00,￥0,白色,['均码'],"['科技介绍', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', 'UA Free Fit设计，正面贴合头型，配有弧面帽檐，风格低调而时髦', '丝光卡其布梭织面料轻质而耐磨', '可调节扣带设计', '正面饰有刺绣图案', '材质说明', '面料：棉，氨纶', '适合运动', '适合篮球等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://resource.underarmour.cn/resources/nprdimg/2018/8/28/15354420640993662_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/8/28/15354420668889606_636X572.png', 'https://resource.underarmour.cn/resources/nprdimg/2018/8/28/15354420696977777_636X572.png']",2,men,1,https://www.underarmour.cn/p1346482-100.htm
男士UA Outdoor Performance Wool小圆帽,STYLE#1298467-025,￥319.00,￥0,实灰杂色,['均码'],"['科技介绍', '排潮面料，有助于让你保持干爽舒适', '商品细节', 'Charged Wool面料如普通羊毛般柔软温暖，并且透气性良好', '罗纹构造，舒适贴合', '皮革贴饰与标签', '材质说明', '面料：羊毛，锦纶', '适合运动', '适合登山等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1298467-025_F?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1298467-025_B?scl=1&fmt=jpg&qlt=80&size=509,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",3,men,1,https://www.underarmour.cn/p1298467-025.htm
男士UA Perpetual Microthread小圆帽,STYLE#1321236-001,￥269.00,￥0,黑色,['均码'],"['科技介绍', '排潮面料，有助于让你保持干爽舒适', '商品细节', '羊毛般柔软的面料，有助于带来舒适的穿着体验', '轻盈而宽松的构造，风格休闲', '梭织标牌', '材质说明', '面料：聚酯纤维', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1321236-001_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1321236-001_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",4,men,1,https://www.underarmour.cn/p1321236-001.htm
男士UA Spacer 5-Panel运动帽,STYLE#1321237-001,￥249.00,￥0,黑色,['均码'],"['科技介绍', '内置HeatGear®技术透气排潮，有助于保持头部干爽', '商品细节', '宽松的5片布料拼接式构造', '两侧采用轻盈的双层针织保温构造，柔软而温暖舒适', '可调节扣带设计', '饰有热压logo', '材质说明', '面料：聚酯纤维', '适合运动', '适合训练等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1321237-001_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1321237-001_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",5,men,1,https://www.underarmour.cn/p1321237-001.htm
男士SC30 Cuff小圆帽,STYLE#1318522-019,￥329.00,￥0,木炭色,['均码'],"['科技介绍', '排潮面料，有助于让你保持干爽舒适', '商品细节', '罗纹腈纶针织面料，整天配戴舒适温暖', '传统小圆帽帽檐设计', '梭织UA logo与浮凸硅胶SC logo', '材质说明', '面料：腈纶', '适合运动', '适合篮球等运动', '价格说明', '划线价格：划线的价格可能是商品的专柜吊牌价或正品零售价指导价或该商品的曾经展示过的销售价等，仅供您参考', '未划线价格：未划线的价格是商品在官网上的销售标价，具体的成交价格可能因会员使用优惠券发生变化，最终以订单结算页价格为准']","['https://underarmour.scene7.com/is/image/Underarmour/1318522-019_SLF_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0', 'https://underarmour.scene7.com/is/image/Underarmour/1318522-019_SLB_SL?scl=1&fmt=jpg&qlt=80&size=400,515&wid=636&hei=572&extend=0,0,0,0&cache=on,off&resMode=sharp2&bgc=f0f0f0']",6,men,1,https://www.underarmour.cn/p1318522-019.htm
